StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,MotionTiming_First Click,MotionTiming_Last Click,MotionTiming_Page Submit,MotionTiming_Click Count,MCB_1,MRB_1,BCheck1,BCheck1_DO,BCheck2,BCheck3,BaTiming_First Click,BaTiming_Last Click,BaTiming_Page Submit,BaTiming_Click Count,BCB_1,BRB_1,Check1,Check2,Feedback,BridgeTime_First Click,BridgeTime_Last Click,BridgeTime_Page Submit,BridgeTime_Click Count,TCB_1,TRB_1,TCheck1,TCheck1,Feedback,Gender,Gender_4_TEXT,Age,Eth,Race,Story,FL_22_DO,FL_28_DO,FL_36_DO,FL_40_DO,Motiondetectorblock_DO,Batteryblock_DO,Trainblock_DO
1/23/2019 16:42,1/23/2019 16:44,IP Address,,100,102,TRUE,1/23/2019 16:44,R_2pWzjbqj8t8bdBy,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,27.758,0,100,100,Billy,Two,"Without the other battery that Billy stole, they wouldn't have been able to start the car.",,,,,,,,,,Male,,36,No,Asian,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVBS|BaTiming,
1/23/2019 16:41,1/23/2019 16:44,IP Address,,100,179,TRUE,1/23/2019 16:44,R_zSXq4BEF1466dEd,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,28.967,0,9,81,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,The bridge would have collapsed even if Billy had ignored his green light and not put his train on the bridge.,Male,,59,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNSB|BridgeTime
1/23/2019 16:41,1/23/2019 16:44,IP Address,,100,212,TRUE,1/23/2019 16:44,R_20YbaL559jeuXqe,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,20.823,0,50,51,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,"Billy and Suzy, by their individual actions, both induced bridge collapse. Also, neither performed actions based on faulty judgment - the lights were green, and neither had any way to know that the bridge was on the verge of collapse. ",Male,,59,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDNSB|BridgeTime
1/23/2019 16:41,1/23/2019 16:44,IP Address,,100,166,TRUE,1/23/2019 16:44,R_2awv0xJixJ71OKu,,,,,,,anonymous,EN,Yes,,,,,,,,,,,15.019,35.269,36.185,5,17,89,Billy,One,Billy didn’t need to steal the battery to start the car because Suzy bought one battery and that is all that is needed,,,,,,,,,,Male,,39,Yes,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVBS|BaTiming,
1/23/2019 16:43,1/23/2019 16:44,IP Address,,100,114,TRUE,1/23/2019 16:44,R_C9AYYpeXASXDh3H,,,,,,,anonymous,EN,Yes,0,0,19.927,0,51,90,Neither Billy nor Suzy,Neither Billy nor Suzy|Both Billy and Suzy|Billy|Suzy,2 or more,He was part of the cause. Not the sole cause.,,,,,,,,,,,,,,,,,,,Male,,23,No,Black or African American,Motion,FL_23,MotionRelevant|MotionCause,,,CNSB|MotionTiming,,
1/23/2019 16:42,1/23/2019 16:44,IP Address,,100,150,TRUE,1/23/2019 16:44,R_3NBNg1XA4a2jPNU,,,,,,,anonymous,EN,Yes,17.161,19.173,21.239,4,50,50,Neither Billy nor Suzy,Suzy|Neither Billy nor Suzy|Both Billy and Suzy|Billy,2 or more,Both arrived at the same time so it is neither their fault because they did as was instructed of them.,,,,,,,,,,,,,,,,,,,Male,,21,No,More than one Race,Motion,FL_23,MotionRelevant|MotionCause,,,CNBS|MotionTiming,,
1/23/2019 16:40,1/23/2019 16:44,IP Address,,100,277,TRUE,1/23/2019 16:44,R_DV2Y5X22QaX5Whj,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,72.753,0,71,80,Neither Billy nor Suzy,One,Billy got a battery too so he contributed to the car as well. They can use the battery that Billy or Suzy have. ,,,,,,,,,,Female,,38,No,Asian,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNSB|BaTiming,
1/23/2019 16:42,1/23/2019 16:44,IP Address,,100,123,TRUE,1/23/2019 16:44,R_2fDuDMTtvpAGz2r,,,,,,,anonymous,EN,Yes,0,0,13.368,0,50,51,Neither Billy nor Suzy,Suzy|Neither Billy nor Suzy|Both Billy and Suzy|Billy,1 or more,It was really unclear who entered first so I felt I wasn't given enough information.,,,,,,,,,,,,,,,,,,,Female,,44,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DNSB|MotionTiming,,
1/23/2019 16:43,1/23/2019 16:45,IP Address,,100,70,TRUE,1/23/2019 16:45,R_2tLPQ7TYOF7tiRs,,,,,,,anonymous,EN,Yes,1.912,1.912,11.583,1,100,100,Billy,Neither Billy nor Suzy|Suzy|Billy|Both Billy and Suzy,1 or more,billy shouldn't have come,,,,,,,,,,,,,,,,,,,Female,,35,No,Asian,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 16:41,1/23/2019 16:45,IP Address,,100,235,TRUE,1/23/2019 16:45,R_1eFC0sWhRKUElbK,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,72.701,0,0,0,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Because he didnt know it would collapse the bridge and his signal was green,Female,,35,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCNSB|BridgeTime
1/23/2019 16:40,1/23/2019 16:45,IP Address,,100,275,TRUE,1/23/2019 16:45,R_1i4q9JYTtFhQ9tX,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,56.095,0,100,50,Neither Billy nor Suzy,Two,The car would not have been able to start without the battery Billy contributed.,,,,,,,,,,Female,,58,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNBS|BaTiming,
1/23/2019 16:41,1/23/2019 16:45,IP Address,,100,232,TRUE,1/23/2019 16:45,R_NUBxFHESueXpAlj,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,110.918,0,62,82,Billy,One,They both equally caused the car to start.,,,,,,,,,,Female,,37,Yes,More than one Race,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVBS|BaTiming,
1/23/2019 16:29,1/23/2019 16:45,IP Address,,100,968,TRUE,1/23/2019 16:45,R_2WY9IrSu1zK0PKn,,,,,,,anonymous,EN,Yes,,,,,,,,,,,2.526,10.508,801.126,3,71,96,Billy,Two,He stole the bartlet battery from his friend. So he had one and Suzy bought the other one. So with two they were both able to start the car. So Billy did help them become able to start the car by taking the battery from his friend. ,,,,,,,,,,Female,,46,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVBS|BaTiming,
1/23/2019 16:35,1/23/2019 16:45,IP Address,,100,586,TRUE,1/23/2019 16:45,R_2aPi91nmTNcQHUC,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,26.003,0,49,100,Neither Billy nor Suzy,Two,"Billy caused them to be able to start the car because two Bartlett batteries were needed to start the car, and Billy provided one of them. Without Billy's battery, the car would not have started, so I believe that it was Billy's battery was absolutely needed to start the car.",,,,,,,,,,Female,,67,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNSB|BaTiming,
1/23/2019 16:42,1/23/2019 16:45,IP Address,,100,174,TRUE,1/23/2019 16:45,R_OHaABBIWzBpAw9z,,,,,,,anonymous,EN,Yes,0,0,21.577,0,100,65,Neither Billy nor Suzy,Suzy|Billy|Neither Billy nor Suzy|Both Billy and Suzy,1 or more,"Both are responsible for setting it off, so I would answer affirmatively to being asked if either one was responsible. ",,,,,,,,,,,,,,,,,,,Male,,29,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNBS|MotionTiming,,
1/23/2019 16:43,1/23/2019 16:45,IP Address,,100,138,TRUE,1/23/2019 16:45,R_1OV6aOuOvMGpG0k,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,42.318,0,0,93,Billy,One,The car just needed one battery so it didn't matter if he stole it,,,,,,,,,,Female,,34,No,Asian,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVSB|BaTiming,
1/23/2019 16:42,1/23/2019 16:45,IP Address,,100,162,TRUE,1/23/2019 16:45,R_23f5r5TkkeS2g3Z,,,,,,,anonymous,EN,Yes,0,0,27.513,0,50,71,Neither Billy nor Suzy,Neither Billy nor Suzy|Both Billy and Suzy|Suzy|Billy,2 or more,"Billy and Suzy jointly caused the motion detector to go off, so in some sense neither is responsible alone -- they only are jointly responsible for the action.",,,,,,,,,,,,,,,,,,,Male,,32,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CNBS|MotionTiming,,
1/23/2019 16:42,1/23/2019 16:45,IP Address,,100,156,TRUE,1/23/2019 16:45,R_2q3KfhCrM2BfGSk,,,,,,,anonymous,EN,Yes,10.387,19.311,29.05,5,98,98,Billy,Both Billy and Suzy|Billy|Neither Billy nor Suzy|Suzy,2 or more,"He was told not to come in; therefore, he us to blame.",,,,,,,,,,,,,,,,,,,Male,,37,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CVSB|MotionTiming,,
1/23/2019 16:40,1/23/2019 16:45,IP Address,,100,286,TRUE,1/23/2019 16:45,R_1FlW34pL9zfxMwN,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,187.388,0,40,61,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,He just follow the lights. ,Male,,31,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNBS|BridgeTime
1/23/2019 16:43,1/23/2019 16:45,IP Address,,100,147,TRUE,1/23/2019 16:45,R_31ZednIccDl73hH,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,31.254,0,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",It was completely his fault.,Male,,24,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVBS|BridgeTime
1/23/2019 16:41,1/23/2019 16:45,IP Address,,100,230,TRUE,1/23/2019 16:45,R_ZCAliogCdJbyuDT,,,,,,,anonymous,EN,Yes,7.505,18.696,48.692,4,51,100,Neither Billy nor Suzy,Suzy|Billy|Neither Billy nor Suzy|Both Billy and Suzy,1 or more,"i dont think it said who arrived first, billy or suzy",,,,,,,,,,,,,,,,,,,Female,,63,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVSB|MotionTiming,,
1/23/2019 16:42,1/23/2019 16:45,IP Address,,100,168,TRUE,1/23/2019 16:45,R_bpYhSnzqNtTfm5X,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,39.216,0,100,100,Billy,Two,Stealing is wrong. He should have just ordered another battery from a parts store.,,,,,,,,,,Female,,38,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVSB|BaTiming,
1/23/2019 16:41,1/23/2019 16:45,IP Address,,100,233,TRUE,1/23/2019 16:45,R_31AydAzCJwdLxZM,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,54.449,0,60,40,Neither Billy nor Suzy,One,They both got batteries that would start the car - independently. ,,,,,,,,,,Female,,43,No,"Black or African American,White",Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNBS|BaTiming,
1/23/2019 16:44,1/23/2019 16:45,IP Address,,100,91,TRUE,1/23/2019 16:45,R_RjYqn263PBAiun7,,,,,,,anonymous,EN,Yes,,,,,,,,,,,3.088,3.088,3.288,1,51,51,Billy,One,The car would have started without Billy stealing the battery.,,,,,,,,,,Female,,37,No,Asian,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVSB|BaTiming,
1/23/2019 16:42,1/23/2019 16:46,IP Address,,100,233,TRUE,1/23/2019 16:46,R_3fUzWzY3Zt9T7s4,,,,,,,anonymous,EN,Yes,0,0,29.427,0,100,50,Both Billy and Suzy,Suzy|Neither Billy nor Suzy|Billy|Both Billy and Suzy,1 or more,"billy did cause it too, but also suzy.",,,,,,,,,,,,,,,,,,,Male,,25,Yes,"Black or African American,White,More than one Race",Motion,FL_23,MotionRelevant|MotionCause,,,CNSB|MotionTiming,,
1/23/2019 16:41,1/23/2019 16:46,IP Address,,100,273,TRUE,1/23/2019 16:46,R_21H5nrrNbxQs5vJ,,,,,,,anonymous,EN,Yes,0,0,74.074,0,54,78,Neither Billy nor Suzy,Suzy|Both Billy and Suzy|Neither Billy nor Suzy|Billy,2 or more,disagree,,,,,,,,,,,,,,,,,,,Male,,35,No,Asian,Motion,FL_23,MotionRelevant|MotionCause,,,DVSB|MotionTiming,,
1/23/2019 16:41,1/23/2019 16:46,IP Address,,100,311,TRUE,1/23/2019 16:46,R_1Ho51SvJv2GnLUw,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,71.836,0,8,93,Billy,One,Both Billy and Suzy caused them to be able to start the car . But if Billy knew Suzy had bought one he most likely wouldn't had stolen one.,,,,,,,,,,Male,,51,Yes,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVSB|BaTiming,
1/23/2019 16:44,1/23/2019 16:46,IP Address,,100,127,TRUE,1/23/2019 16:46,R_3oScxUTkA4jwfd0,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,37.476,0,0,0,Neither Billy nor Suzy,Two,"the batteries caused them to start the car, billy caused them to have a battery",,,,,,,,,,Male,,47,No,Unknown/Other,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVBS|BaTiming,
1/23/2019 16:43,1/23/2019 16:46,IP Address,,100,158,TRUE,1/23/2019 16:46,R_1lbEnPjTwjeei3k,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,22.938,0,56,73,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,"I did not think that Billy bore all the responsibility for the bridge to collapse, being as either Billy or Suzy going over the bridge would have caused it to collapse, so the fault should not lie entirely with him.",Female,,63,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDNBS|BridgeTime
1/23/2019 16:28,1/23/2019 16:46,IP Address,,100,1085,TRUE,1/23/2019 16:46,R_3G3eaTKObPoqYqw,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,13.633,0,51,62,Neither Billy nor Suzy,Two,the two stories were independent.,,,,,,,,,,Male,,31,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNSB|BaTiming,
1/23/2019 16:35,1/23/2019 16:46,IP Address,,100,659,TRUE,1/23/2019 16:46,R_10xbrBrdKys5Xmm,,,,,,,anonymous,EN,Yes,0,0,36.371,0,74,52,Neither Billy nor Suzy,Suzy|Billy|Neither Billy nor Suzy|Both Billy and Suzy,2 or more,He was partially responsible. Without him it wouldn't have gone off.,,,,,,,,,,,,,,,,,,,Male,,37,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CNBS|MotionTiming,,
1/23/2019 16:43,1/23/2019 16:46,IP Address,,100,177,TRUE,1/23/2019 16:46,R_3Dbw0YuhlPY80lQ,,,,,,,anonymous,EN,Yes,0,0,32.561,0,56,59,Billy,Neither Billy nor Suzy|Both Billy and Suzy|Suzy|Billy,2 or more,billy was not supposed to come in,,,,,,,,,,,,,,,,,,,Female,,64,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVSB|MotionTiming,,
1/23/2019 16:42,1/23/2019 16:46,IP Address,,100,270,TRUE,1/23/2019 16:46,R_3dFXg9FnUXlMsjw,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,64.377,0,0,0,Billy,Either train is heavy enough on its own to break the bridge.,The bridge was going to collapse whether he had the right away or not. ,Female,,36,No,Black or African American,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVBS|BridgeTime
1/23/2019 16:44,1/23/2019 16:46,IP Address,,100,157,TRUE,1/23/2019 16:46,R_RIDQsDA2f0Nnkgp,,,,,,,anonymous,EN,Yes,0,0,21.158,0,50,30,Neither Billy nor Suzy,Billy|Suzy|Neither Billy nor Suzy|Both Billy and Suzy,1 or more,"Both arrived at 9am and the motion detector only needed to go off by one person, so it's not really possible to tell from the scenario who set it off.",,,,,,,,,,,,,,,,,,,Female,,42,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DNBS|MotionTiming,,
1/23/2019 16:42,1/23/2019 16:46,IP Address,,100,239,TRUE,1/23/2019 16:46,R_3QGBd9QlYGjPAwb,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,51.809,0,98,99,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",I thought Billy caused the bridge to collapse because he ignore the red signal and went on the track anyway.,Female,,42,No,Black or African American,Train,FL_26,,,TrainRelevance|TrainCause,,,TCVSB|BridgeTime
1/23/2019 16:44,1/23/2019 16:46,IP Address,,100,160,TRUE,1/23/2019 16:46,R_3EaGl0p9NLNG1oG,,,,,,,anonymous,EN,Yes,0,0,23.395,0,50,72,Neither Billy nor Suzy,Billy|Both Billy and Suzy|Neither Billy nor Suzy|Suzy,1 or more,"It is unknown who caused the motion detector to go off, because they both arrived at 9am. I neither agree nor disagree that it was specifically him that caused it.",,,,,,,,,,,,,,,,,,,Female,,35,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNSB|MotionTiming,,
1/23/2019 16:43,1/23/2019 16:46,IP Address,,100,225,TRUE,1/23/2019 16:46,R_3rHTQUC1opfWeIS,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,48.735,0,0,50,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",both operators were doing what they should have by following the signal lights.,Male,,55,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCNSB|BridgeTime
1/23/2019 16:43,1/23/2019 16:46,IP Address,,100,182,TRUE,1/23/2019 16:46,R_1HjksMtflUMkpbl,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,28.271,0,8,19,Billy,Either train is heavy enough on its own to break the bridge.,Billy did not cause the bridge to collapse but he still technically did something wrong. If the bridge hadn't collapsed he'd still be seen as having done something wrong. ,Female,,25,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVBS|BridgeTime
1/23/2019 16:45,1/23/2019 16:47,IP Address,,100,84,TRUE,1/23/2019 16:47,R_yQjBGrEyc6GgjUB,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,41.581,0,33,33,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",It was both of them together honestly,Male,,20,No,,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNBS|BridgeTime
1/23/2019 16:33,1/23/2019 16:47,IP Address,,100,803,TRUE,1/23/2019 16:47,R_2QDm3yYLG6bjpgr,,,,,,,anonymous,EN,Yes,,,,,,,,,,,553.655,553.949,602.419,3,51,81,Billy,Two,He also had one battery,,,,,,,,,,Male,,25,No,Black or African American,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVSB|BaTiming,
1/23/2019 16:38,1/23/2019 16:47,IP Address,,100,489,TRUE,1/23/2019 16:47,R_RLBVVB7i8lQcJH3,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,143.54,0,51,86,Billy,Two,He stole one of the batteries that was required to start the car,,,,,,,,,,Male,,42,No,More than one Race,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVBS|BaTiming,
1/23/2019 16:44,1/23/2019 16:47,IP Address,,100,169,TRUE,1/23/2019 16:47,R_2YYe1c0nQtO3VPK,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,30.297,0,74,99,Billy,Either train is heavy enough on its own to break the bridge.,Billy had a STOP sign and chose to ignore it. His train is heavy enough to break the bridge.,Female,,40,No,Black or African American,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVSB|BridgeTime
1/23/2019 16:44,1/23/2019 16:47,IP Address,,100,171,TRUE,1/23/2019 16:47,R_1PSoKD3QluKDbxi,,,,,,,anonymous,EN,Yes,,,,,,,,,,,2.877,18.736,52.279,2,100,100,Neither Billy nor Suzy,One,Because he was proactive on getting the single battery from the friend,,,,,,,,,,Male,,30,No,Asian,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNBS|BaTiming,
1/23/2019 16:44,1/23/2019 16:47,IP Address,,100,186,TRUE,1/23/2019 16:47,R_1KjYTRykHvbkRcQ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,33.97,0,0,100,Billy,Either train is heavy enough on its own to break the bridge.,"Either train was heavy enough on its own to cause the bridge to collapse, so even if Billy had waited while Suzy crossed, Suzy's train still would have caused a collapse.",Female,,22,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVSB|BridgeTime
1/23/2019 16:44,1/23/2019 16:47,IP Address,,100,180,TRUE,1/23/2019 16:47,R_2SdcjeMqgMylGCo,,,,,,,anonymous,EN,Yes,19.161,40.905,42.121,3,72,100,Billy,Both Billy and Suzy|Neither Billy nor Suzy|Billy|Suzy,2 or more,"billy was told not to show up at 9am, the time that suzy was told to show up",,,,,,,,,,,,,,,,,,,Male,,53,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 16:42,1/23/2019 16:47,IP Address,,100,296,TRUE,1/23/2019 16:47,R_tFCFD0dbSpPxPeF,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,76.332,0,71,72,Neither Billy nor Suzy,One,Because he was the first one who bought one from his friend.,,,,,,,,,,Female,,38,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNBS|BaTiming,
1/23/2019 16:42,1/23/2019 16:47,IP Address,,100,267,TRUE,1/23/2019 16:47,R_p62XLHaQh9aQq7D,,,,,,,anonymous,EN,Yes,,,,,,,,,,,2.749,16.881,54.364,3,100,0,Neither Billy nor Suzy,One,Billy was able to purchase a battery from a friend.,,,,,,,,,,Female,,56,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNSB|BaTiming,
1/23/2019 16:44,1/23/2019 16:47,IP Address,,100,206,TRUE,1/23/2019 16:47,R_3fkROrTq0Dxn95v,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,63.277,0,89,65,Billy,Two,He had one battery and Suzy had another.  They needed the 2 batteries to run the car. ,,,,,,,,,,Female,,61,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVBS|BaTiming,
1/23/2019 16:44,1/23/2019 16:47,IP Address,,100,173,TRUE,1/23/2019 16:47,R_3Rmj1KERk4OYP4e,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,29.24,0,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","Billy ignored his signal and crossed anyway.  If he would have waited his turn like he was supposed to, the bridge would not have collapsed.",Female,,49,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVSB|BridgeTime
1/23/2019 16:45,1/23/2019 16:47,IP Address,,100,151,TRUE,1/23/2019 16:47,R_1eztWccMCyiG7uK,,,,,,,anonymous,EN,Yes,0,0,27.403,0,50,0,Neither Billy nor Suzy,Neither Billy nor Suzy|Billy|Both Billy and Suzy|Suzy,1 or more,There is a 50% chance that Billy was the one to cause it to go off since he arrived at the same time as Suzy. ,,,,,,,,,,,,,,,,,,,Male,,25,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DNBS|MotionTiming,,
1/23/2019 16:45,1/23/2019 16:47,IP Address,,100,131,TRUE,1/23/2019 16:47,R_1rC8wv8XECnOkpR,,,,,,,anonymous,EN,Yes,5.25,7.077,7.519,3,65,62,Neither Billy nor Suzy,Both Billy and Suzy|Suzy|Billy|Neither Billy nor Suzy,2 or more,The fact that both of them came in at the same time,,,,,,,,,,,,,,,,,,,Male,,28,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 16:44,1/23/2019 16:47,IP Address,,100,178,TRUE,1/23/2019 16:47,R_3syTONMtjkVSd4B,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,29.279,0,71,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",He ignored his red signal and went on the bridge anyway.  ,Male,,34,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCVBS|BridgeTime
1/23/2019 16:46,1/23/2019 16:47,IP Address,,100,90,TRUE,1/23/2019 16:48,R_3NOQnuh3VWsF6aq,,,,,,,anonymous,EN,Yes,0,0,20.61,0,100,52,Billy,Both Billy and Suzy|Billy|Suzy|Neither Billy nor Suzy,1 or more,It would have gone either way but he was still a part of the action that caused it.,,,,,,,,,,,,,,,,,,,Male,,27,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DVBS|MotionTiming,,
1/23/2019 16:45,1/23/2019 16:48,IP Address,,100,165,TRUE,1/23/2019 16:48,R_yOYrbMJF6Afopu9,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,34.05,0,50,100,Neither Billy nor Suzy,Two,It was half Billy because he offered his friend some money for the battery he had and if he hadn't the car wouldn't of started..... however without her going to the store and getting one battery the car wouldn't of started either.,,,,,,,,,,Male,,38,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCNBS|BaTiming,
1/23/2019 16:38,1/23/2019 16:48,IP Address,,100,599,TRUE,1/23/2019 16:48,R_aWpNFJrCtyhWvQd,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,32.211,0,28,79,Billy,One,They only needed one and Suzy had gotten one so there was no need to steal one.,,,,,,,,,,Female,,47,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVBS|BaTiming,
1/23/2019 16:35,1/23/2019 16:48,IP Address,,100,757,TRUE,1/23/2019 16:48,R_3rYP5vGBnp1mPJy,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,2.37,623.172,626.172,3,18,21,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","Both of their signals were green, it's not Billy's fault",Male,,36,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNBS|BridgeTime
1/23/2019 16:47,1/23/2019 16:48,IP Address,,100,68,TRUE,1/23/2019 16:48,R_0HC3Q1Tg2ecxgDT,,,,,,,anonymous,EN,Yes,0,0,16.192,0,92,93,Neither Billy nor Suzy,Suzy|Neither Billy nor Suzy|Both Billy and Suzy|Billy,2 or more,Well they both did so yeah. He caused it and she also caused it. ,,,,,,,,,,,,,,,,,,,Male,,30,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CNBS|MotionTiming,,
1/23/2019 16:42,1/23/2019 16:48,IP Address,,100,372,TRUE,1/23/2019 16:48,R_22qP7lGWLgcfD4a,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,17.905,0,51,72,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,The bridge was going to collapse anyway.,Male,,32,No,,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVBS|BridgeTime
1/23/2019 16:46,1/23/2019 16:48,IP Address,,100,130,TRUE,1/23/2019 16:48,R_2al7uYqpXy4Wylk,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,21.483,21.483,22.208,1,50,9,Both Billy and Suzy,Either train is heavy enough on its own to break the bridge.,Both Billy and Suzy caused it to collapse which is why I rated as neutral.,Female,,36,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNBS|BridgeTime
