ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,ProfManip,LeverManip,control,altTime_1,altTime_2,altTime_3,altTime_4,outcomeChange,Agent_cause_8,Object_cause_8,control1_1,control1_2,control1_3,control2_1,control2_2,control2_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BL-Manipulation,DO-BL-CausationQuestions,DO-Q-Conform,LocationLatitude,LocationLongitude,LocationAccuracy
R_2b2b2U4ZCO4EVfX,Default Response Set,Anonymous,,,,0,1/20/2017 14:31,1/20/2017 14:34,1,1,1,1,1,0,0,52.822,0,,"I think if the problem with the white lever never existed there wouldn't be a shortage of pencils so quickly. The malfunctioning white lever sometimes breaks pencils and if this is a regular occurrence, then many pencils are lost. ",,1.369,96.687,107.955,5,18,0,0,1,1,,1,1,,1,26,1,,,,,,1,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_246Hx2YYF7WWbu2,Default Response Set,Anonymous,,,,0,1/20/2017 14:31,1/20/2017 14:35,1,1,1,1,1,0,0,52.979,0,,,"There is a vending machine with two levers that produce pencils, and one lever that produces an eraser and a broken pencil. Two people got the last two pencils, the third didnt get one because the machine ran out.",3.196,3.196,47.783,1,,10,0,1,1,,1,1,,1,25,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2an2rqH0Lfbnn0I,Default Response Set,Anonymous,,,,0,1/20/2017 14:31,1/20/2017 14:35,1,1,1,1,1,0,0,39.209,0,,The person who needed a pencil would not have gotten one. They would probably have tried again till they did though.,,0,0,66.436,0,17,1,1,1,1,,1,1,,2,29,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_pMGerz61Hcwb07T,Default Response Set,Anonymous,,,,0,1/20/2017 14:31,1/20/2017 14:36,1,1,1,1,1,72.453,72.453,73.304,1,"Things could have gone differently had Professor Smith come prepared to the school with a pencil already with him or her. If Professor Smith had not needed to take a pencil from the vending machine, then the student would have been able to get a pencil from the machine.",,,1.378,1.378,100.184,1,18,50,2,1,1,,1,1,,2,37,2,,1,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_31SChBIlFoOvopi,Default Response Set,Anonymous,,,,0,1/20/2017 14:32,1/20/2017 14:36,1,1,1,1,1,0,0,53.461,0,"Professor Smith could have looked around for other pencils.  If people are constantly using the vending machines, there are likely unused pencils in the offices.  If the professor had not taken a pencil, the student may have been able to get one to take the test.  However, if a pencil is necessary, there is no reason the person teaching the course wouldn't have pencils.",,,13.661,13.661,96.917,1,18,20,0,1,1,,1,1,,1,31,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_10qGsKj9BMGKQ4A,Default Response Set,Anonymous,,,,0,1/20/2017 14:33,1/20/2017 14:37,1,1,1,1,1,0,0,76.059,0,,,"There is a vending machine at small university for students and professors alike. It dispenses pencils and erasers. Unfortunately a new professor uses to get the last pencils, leaving a couple students unable to get a pencil to take a test. ",6.468,65.69,94.369,5,,4,5,1,1,,1,1,,1,37,1,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2R4UraDHFdr3ebV,Default Response Set,Anonymous,,,,0,1/20/2017 14:36,1/20/2017 14:38,1,1,1,1,1,0,0,25.805,0,He could have not taken the pencil then the kid could have had the pencil later.,,,0.989,0.989,16.875,1,19,19,40,,,1,1,1,,1,29,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_YRKRrfquYGnCeFH,Default Response Set,Anonymous,,,,0,1/20/2017 14:36,1/20/2017 14:41,1,1,1,1,1,0,0,59.692,0,,,There is a vending machine to dispense office supplies to those at the school. The white level malfunctions on the machine often. The machine ran out of the needed items.,3.358,117.083,121.879,10,,1,9,1,1,,1,,,2,42,2,,,,1,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1kIxM6fQPeygUMm,Default Response Set,Anonymous,,,,0,1/20/2017 14:38,1/20/2017 14:42,1,1,1,1,1,1.671,4.834,34.8,2,,"If the red lever malfunctioned, it's possible nothing would have come out.  It's also possible it might have malfunctioned and produced an eraser instead. ",,1.302,137.233,153.073,4,16,29,0,1,1,,1,1,,1,24,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3QSFZfIXdqP3ufG,Default Response Set,Anonymous,,,,0,1/20/2017 14:45,1/20/2017 14:47,1,1,1,1,1,0,0,32.054,0,,The other option is to keep pulling the red level. The other is to obviously pull the black or white level until it worked. The only options are to try all possibilities.,,0.753,12.944,44.35,2,16,24,18,1,,,1,1,,1,22,2,,1,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_BRHDEhvzyvpkPa9,Default Response Set,Anonymous,,,,0,1/20/2017 14:44,1/20/2017 14:49,1,1,1,1,1,0,0,97.259,0,,,"There is a vending machine in the university that supplies and track pencil and eraser. The white lever is often malfunctional is for eraser, the black/red lever is for pencil. One professor and an assistant took the last two pencil in the vending machine, and a student needs a pencil for the test.",5.746,101.532,101.897,4,,0,0,1,1,,1,1,,1,30,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3nVgqs7oYgvm7vD,Default Response Set,Anonymous,,,,0,1/20/2017 14:37,1/20/2017 14:50,1,1,1,1,1,0,0,156.842,0,,,"The philosophy department has a vending machine in which students, professors, or administrative assistants can pull a black or red lever to obtain pencils. The white lever is to obtain erasers. Unfortunately, the machine has been malfunctioning and the white lever is dispensing erasers and broken pencils. Professor Smith and an assistant decides to obtain a pencil through this machine and are successful. However, a student tries to obtain a pencil and the machine is no longer dispensing pencils. ",5.84,414.827,444.812,6,,0,0,1,1,,1,1,,2,34,2,,,,1,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2S7H9QuCokEIhBa,Default Response Set,Anonymous,,,,0,1/20/2017 14:49,1/20/2017 14:53,1,1,1,1,1,0,0,51.438,0,,"Pulling the lever could have released a broken pencil, which could have still been used to take the test, assuming there is a pencil sharpener some where in the building.",,9.832,9.832,90.486,1,19,52,0,1,1,,1,,,2,39,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3Pe2kBDtxEh0yta,Default Response Set,Anonymous,,,,0,1/20/2017 14:47,1/20/2017 14:55,1,1,1,1,1,0,0,1.595,0,Professor Smith's is a good worker.He works hard.I like him so much.,,,4.884,52.78,97.795,7,17,74,70,1,,,1,,,1,28,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_120en8YGKMnbUzj,Default Response Set,Anonymous,,,,0,1/20/2017 14:50,1/20/2017 14:55,1,1,1,1,1,0,0,44.676,0,,,"A vending machine dispenses pencils and erasers via levers. Two levers dispense pencils, one dispenses erasers. The two that dispense pencils work fine; however, the one that dispenses erasers usually malfunctions. Two professors take the last two pencils from the vending machine, leaving a student out of luck before a test.",1.821,179.013,188.815,8,,10,5,1,1,,1,1,,2,27,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2RaCwZfJRdnFn4D,Default Response Set,Anonymous,,,,0,1/20/2017 14:56,1/20/2017 15:03,1,1,1,1,1,0,0,66.619,0,,"I have thought about the way the red lever functioned to produce a pencil from this vending machine on campus. Now had the malfunction occurred there would of been a pencil left, and had this occurred a student still could of gotten a pencil. Also had the white lever been used, which breaks the pencil, four people could of had a pencil to use /  /  / How could things have gone differently such that the red lever would not have functioned to produce a pencil from the vending machine? What would have happened if the red lever had not produced a pencil?",,33.307,260.115,263.381,13,18,41,61,1,,,1,,,1,48,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2pX0beFPtca7mEI,Default Response Set,Anonymous,,,,0,1/20/2017 14:53,1/20/2017 15:04,1,1,1,1,1,30.48,33.463,143.669,2,,,"A vending machine was set up to dispense pencils and erasers in order to track the number of these items used.  Red and black levers were to dispense pencils and a white lever to dispense erasers.  The white lever at times malfunctioned and it would dispense an eraser and a broken pencil.  The staff, and children were both able to use the vending machine and there was a situation where Professor Smith and an administrative assistant needed pencils and took the last 2 pencils so there was none for the student who needed one at that same time.",9.876,104.836,348.798,3,,1,1,1,1,,1,1,,2,26,2,,,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_122WIj6dsomduDe,Default Response Set,Anonymous,,,,0,1/20/2017 14:57,1/20/2017 15:07,1,1,1,1,1,0,0,397.763,0,"Had he not taken one, there might have been one left in the machine. Then when the student pulled the lever a pencil would have come out. / ",,,14.347,14.347,67.159,1,18,0,0,1,1,,1,1,,2,29,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_RRHI6vsosL6hqAV,Default Response Set,Anonymous,,,,0,1/20/2017 15:01,1/20/2017 15:08,1,1,1,1,1,0,0,174.11,0,,"The only way that the red lever could have malfunctioned is if people had switched the lever colors. I don't think that it would have been useful, however, because no matter the outcome all of the people needed pencils and there was an insufficient amount. I'm really not sure why there were two levers for pencils instead of just one.",,16.897,16.897,174.136,1,16,1,2,1,1,,1,1,,2,30,1,,,,,,1,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_xElMMvNrb7f2saR,Default Response Set,Anonymous,,,,0,1/20/2017 15:03,1/20/2017 15:09,1,1,1,1,1,0,0,86.154,0,,If the red lever did not function then the student would have gotten a pencil to do the test. There should have been a note on the vending machine to make one aware of the mal-functioning of the vending machine,,34.606,34.606,135.737,1,18,11,9,1,1,,1,1,,2,48,2,,,,,,1,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1ilXvV8RCVFpPDe,Default Response Set,Anonymous,,,,0,1/20/2017 15:06,1/20/2017 15:11,1,1,1,1,1,0,0,59.536,0,,"If the red lever did not produce a pencil upon pulling it, then either the black or white lever would be pulled. If the black lever is in working order, a pencil would be dispensed. If the white lever was pulled, there is a chance that an eraser would be dispensed and a pencil will be broken.",,24.26,24.26,156.331,1,16,0,0,,,1,1,,,2,29,2,,1,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2RW9aWCXvTR1HwX,Default Response Set,Anonymous,,,,0,1/20/2017 15:09,1/20/2017 15:15,1,1,1,1,1,0,0,77.383,0,,"If the red and black lever worked at the same time, perhaps the red and the white lever will work at the same time, dispensing a pencel and an eraser. ",,51.887,51.887,114.004,1,16,,0,1,1,,1,1,,2,55,2,1,,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1DRK942tGcWs0AK,Default Response Set,Anonymous,,,,0,1/20/2017 15:10,1/20/2017 15:15,1,1,1,1,1,0,0,51.763,0,,"If the red lever had not produced a pencil then it would most likely have been empty. Besides, every lever shouldn't provide a pencil. If the red lever provided pens, and the black pencils then there would be no problem.",,19.889,19.889,152.969,1,18,70,91,1,1,,1,1,,1,24,1,,,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3RmdFWE32q4C2RS,Default Response Set,Anonymous,,,,0,1/20/2017 15:10,1/20/2017 15:15,1,1,1,1,1,0,0,93.549,0,,the red lever could have produced nothing at all. / Or it could have produced the earaser and a pencil. / Or two pencils could have come out.,,24.479,24.479,91.215,1,16,49,55,1,,,1,,,2,55,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_eqA2KqgXCAaCwN3,Default Response Set,Anonymous,,,,0,1/20/2017 15:14,1/20/2017 15:16,1,1,1,1,1,0,0,29.769,0,, Is that the machine needs to be programmed so that when the red lever is pulled the pencil guess dispensed from the vending machine .  It should not break and should have an alert when running low so they will always be products in the vending machine ,,9.373,9.373,52.142,1,17,6,96,1,,,,,1,2,65,1,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_24d70cDmfoHCNLr,Default Response Set,Anonymous,,,,0,1/20/2017 15:13,1/20/2017 15:19,1,1,1,1,1,0,0,58.143,0,"If the professor had not taken a pencil from the machine, the machine would still have one pencil left. hence, the student who needed the pencil would be able to have one for their test",,,84.727,227.652,228.103,4,19,100,0,1,1,1,1,1,,1,26,2,,1,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1gFvztvRnPprCPN,Default Response Set,Anonymous,,,,0,1/20/2017 15:12,1/20/2017 15:21,1,1,1,1,1,0,0,121.049,0,They should have put a note on the machine that the white handle did not work correctly and handed out erasers instead of letting the white handle break too many and leave students without a resource.,,,35.852,252.211,274.598,4,18,5,,1,1,,1,1,,2,45,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3k7WFeEesiFBb77,Default Response Set,Anonymous,,,,0,1/20/2017 15:19,1/20/2017 15:22,1,1,1,1,1,0,0,65.828,0,,,The white lever in the dispesing machine breaks the pencils so you need to use the black or red lever. The new professor took the last pencil so the student that needed a pencil for a test couldn't get one.,6.383,6.383,75.92,1,,26,0,1,1,,1,,,1,40,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_CgM2zFtr6FZO7p7,Default Response Set,Anonymous,,,,0,1/20/2017 15:20,1/20/2017 15:24,1,1,1,1,1,0,0,57.71,0,,,"A philosophy department installed a vending machine for supplies like pencils and erasers. To get a pencil, one must pull a black or red level. To get an eraser, one must pull a white level. However, the white lever frequently malfunctions, it produces an eraser and a pencil but breaks the pencil in the process. / A new professor arrives and no one tells him about the malfunctioning lever. He and an administrative assistant both need pencils, they use the red and black levers and get the last two pencils. Then a student who needs a pencil for a test arrives to the machine.",3.539,142.173,146.224,2,,0,0,1,1,,1,1,,2,29,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_27TFxGE7snssTtn,Default Response Set,Anonymous,,,,0,1/20/2017 15:22,1/20/2017 15:29,1,1,1,1,1,0,0,134.971,0,If he had brought his own supplies he would not have had to get one out of the vending machines. If he had not taken the pencil then the student would have been able to get the pencil. ,,,97.258,137.927,208.666,3,18,20,10,1,1,,1,1,,2,30,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2YzEjdUpCw1q0pa,Default Response Set,Anonymous,,,,0,1/20/2017 15:26,1/20/2017 15:32,1,1,1,1,1,0,0,81.406,0,,,"A vending machine has three levers--red, black, and white. The red and black levers both do the same thing--dispense a single pencil. The white lever dispenses a pencil and an eraser but frequently malfunctions and dispenses a broken pencil and eraser.  /  / A professor and assistant pull the black and red lever at the same time and each get a pencil. They are the last two pencils in the machine.",13.49,13.49,176.727,1,,0,0,1,1,,1,1,,1,40,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2AF6zgskOOCncIQ,Default Response Set,Anonymous,,,,0,1/20/2017 15:31,1/20/2017 15:33,1,1,1,1,1,0,0,18.347,0,The student could have gotten a pencil that they needed for the test.,,,1.071,1.071,24.625,1,19,51,51,1,1,,1,,,1,36,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2pVvkGqXqyyhwRt,Default Response Set,Anonymous,,,,0,1/20/2017 15:28,1/20/2017 15:34,1,1,1,1,1,13.076,40.446,69.579,3,"If Professor Smith would not have taken a pencil, more students would have had access to pencils. A student may not have been late to class, or taking a test.",,,54.263,68.39,195.985,3,16,40,0,,1,1,1,,,1,39,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2qmApxW2kpkUm17,Default Response Set,Anonymous,,,,0,1/20/2017 15:26,1/20/2017 15:34,1,1,1,1,1,4.125,6.52,47.421,3,,He might have tried the black lever instead to get a pencil out.  He may have also gotten irritated or angry.,,91.174,169.71,262.181,6,18,69,51,1,1,,1,1,,2,43,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_u484wwoN3XiTBip,Default Response Set,Anonymous,,,,0,1/20/2017 15:20,1/20/2017 15:38,1,1,1,1,1,0,0,213.546,0,,,there was a vending machine that provides with pencils and eraser one day 2 people wanted a pencil but the machine had some malfunctions they both got their pencils but soon after that comes an student that wants a pencil too  goes to the machine and big problem comes up,2.374,572.09,573.45,7,,50,55,1,1,1,1,,,2,34,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3iqAIzBZqkthz4k,Default Response Set,Anonymous,,,,0,1/20/2017 15:32,1/20/2017 15:41,1,1,1,1,1,0,0,339.404,0,,"The red lever could malfunction and produce an eraser instead. That way, only the person who pushed the black lever would get a pencil, and there would be one remaining in the machine. The student taking the test would therefore have gotten a pencil if he pressed the black lever, or perhaps if he pushed the red one but got lucky in that it didn't malfunction.",,12.83,79.427,86.826,3,18,0,100,1,1,,1,1,,2,38,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_5yuHzTshVcY6qtj,Default Response Set,Anonymous,,,,0,1/20/2017 15:40,1/20/2017 15:45,1,1,1,1,1,0,0,70.793,0,Well clearly there would be another pencil there for the student had he not taken a pencil from the machine.  It might not had made a diffrence if the wrong lever was pulled and one broke anyway.,,,28.956,28.956,83.866,1,18,0,0,1,1,1,,1,,2,43,1,,,,,,1,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1KvuEq4nmFLjzcv,Default Response Set,Anonymous,,,,0,1/20/2017 15:49,1/20/2017 15:53,1,1,1,1,1,0,0,62.339,0,If Professor Smith came to work prepared with his own pencils he would not have had to take a pencil from the machine.  Then the machine would have had a pencil for the student that needed one.,,,17.85,17.85,74.246,1,19,90,0,1,1,,1,1,,1,61,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2WUMhcmvnpcWdVc,Default Response Set,Anonymous,,,,0,1/20/2017 15:47,1/20/2017 15:53,1,1,1,1,1,0,0,73.417,0,,"If the red lever were to not have functioned, this might have left the professor without a pencil and he may have had to go get one elsewhere. In return leaving the pencil for the student who desperately needed it.",,43.802,204.959,206.48,3,19,51,100,1,1,,1,1,,1,25,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3OczyY1mJtznhmr,Default Response Set,Anonymous,,,,0,1/20/2017 15:45,1/20/2017 15:54,1,1,1,1,1,9.532,21.515,25.082,2,Professor Smith might already have a pencil at his desk. He might not have needed to use a pencil today. He might have been able to borrow a pencil from another staff member. If he didn't take a pencil then the student would have been able to get a pencil to use for his test.,,,1.777,381.857,382.875,10,18,0,5,1,1,1,1,1,,1,30,2,,1,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_saEGUiE6YlheWXv,Default Response Set,Anonymous,,,,0,1/20/2017 15:55,1/20/2017 15:58,1,1,1,1,1,0,0,22.031,0,"If Professor SMith had not taken a pencil from the vending machine, then it would not be the case that the student who desperately needs a pencil was unable to get a pencil BECAUSE Smith et al. had taken the last few ones; in fact, in some possible world that is probably as close to this one as the alternative, someone else besides Smith would get a pencil and the other student wouldn't have gotten it. Why is that? It's clear: our world is such that the student didn't get the pencil. How much closer can the closest possible world be if that world is such that the student didn't get the pencil even if Smith hadn't acquired both.",,,2.718,10.944,115.197,2,17,50,50,1,1,,1,1,,1,23,2,,,,,,,1,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2VD7Y4NYjh7XAVJ,Default Response Set,Anonymous,,,,0,1/20/2017 15:56,1/20/2017 15:59,1,1,1,1,1,0,0,33.646,0,If he had not taken the pencil then there is a chance that the student would receive a pencil or a half pencil.,,,1.803,1.803,44.575,1,18,4,4,1,,1,1,1,,1,49,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2q28Epu3VzcTtif,Default Response Set,Anonymous,,,,0,1/20/2017 16:00,1/20/2017 16:05,1,1,1,1,1,0,0,86.583,0,The desperate student who went to the machine after the Professor would have gotten his pencil.,,,13.449,13.449,61.629,1,18,1,1,1,1,,1,1,,1,64,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3GoXbzBFiadw4B4,Default Response Set,Anonymous,,,,0,1/20/2017 15:58,1/20/2017 16:05,1,1,1,1,1,0,0,179.102,0,,,"A student was unable to get a pencil when it was needed because the machine was out. They were out because it had a malfunction. Every time one lever (the white one) was pulled, it dispensed an eraser as well as a pencil (broken). Since it was not supposed to dispense a pencil, there were not enough for demand.",20.616,125.69,126.563,4,,0,0,1,1,,1,1,,2,31,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_31EsOHkauPTq1qT,Default Response Set,Anonymous,,,,0,1/20/2017 16:01,1/20/2017 16:06,1,1,1,1,1,17.138,50.775,117.785,3,,,Two faculty members took that last pencils from the vending machine.  A student who came after them desperately needed a pencil for a test. ,15.811,61.041,64.063,3,,54,0,1,1,,1,1,,1,34,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1ptjziPqy7TQDuo,Default Response Set,Anonymous,,,,0,1/20/2017 16:01,1/20/2017 16:07,1,1,1,1,1,0,0,99.998,0,,I thought it was redundant to have two levers to control pencils. Instead the red lever could control both pencil and eraser. ,,9.534,50.723,107.781,2,17,13,81,1,1,,,1,,1,22,2,,,,1,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_eqA2KvsjOWrHX1f,Default Response Set,Anonymous,,,,0,1/20/2017 16:05,1/20/2017 16:09,1,1,1,1,1,0,0,66.259,0,,,"There is a vending machine in the philosophy department of a small university that dispenses pencils and erasers. A professor and an administrative assistant take the last two pencils from the machine. A student goes to get a pencil that they need for an exam and there are none left, which causes a problem. ",5.749,5.749,91.409,1,,30,40,1,1,,1,1,,1,26,,,,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2y9tNX3oFtPDAc5,Default Response Set,Anonymous,,,,0,1/20/2017 16:04,1/20/2017 16:09,1,1,1,1,1,0,0,77.519,0,,,There is a machine that provides pencils if you pull the red or black lever and an eraser if you pull the white lever. The last 2 pencils were already taken by 2 professors and there are no more. The white lever gives you an eraser but malfunctions and gives a pencil and eraser but always breaks the pencil. A student needs a pencil but they are all gone.,15.501,15.501,138.137,1,,5,1,1,1,,1,1,,2,54,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_30ktToVhKOtnny0,Default Response Set,Anonymous,,,,0,1/20/2017 16:07,1/20/2017 16:11,1,1,1,1,1,0,0,51.793,0,,,A VENDING MACHINE THAT DISPENSES PENCILS RAN OUT BECAUSE A PROFESSOR REQUESTED THAT HIS ASSISTANT GO TO THE MACHINE AND SHE GOT THE LAST TWO PENCILS. A STUDENT NEEDED A PENCIL FOR A TEST AND COULD NOT GET ONE BECAUSE THE VENDING MACHINE IS EMPTY AND IT IS CAUSING A BIT OF A PROBLEM.,2.478,2.478,98.06,1,,31,15,1,1,1,,1,,2,41,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2fxn9K0B7T7ylop,Default Response Set,Anonymous,,,,0,1/20/2017 16:00,1/20/2017 16:12,1,1,1,1,1,0,0,196.438,0,,The pencil break while in the process of pulling the white lever. The red lever could be broken if you used force.,,76.532,194.668,278.813,4,16,40,81,1,1,,1,1,,2,,2,,,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1obd0pHvHm7Mv7B,Default Response Set,Anonymous,,,,0,1/20/2017 16:09,1/20/2017 16:12,1,1,1,1,1,38.849,47.448,52.986,3,"Smith could have brought his own pencil from his office, or used a pen instead. He could have realized that taking the last pencils could adversely affect his students and refrained from taking anything at all. Had he not taken that pencil the student getting ready for the test would have had a writing instrument.",,,26.685,27.725,85.526,2,18,40,0,1,1,,1,1,,1,28,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2CCVeXnZoUEHfU5,Default Response Set,Anonymous,,,,0,1/20/2017 16:08,1/20/2017 16:12,1,1,1,1,1,0,0,92.277,0,I honestly think the vending machine should be only for students. The professors should get this supplied by the school,,,14.106,56.241,58.267,2,16,0,0,1,,1,,1,,2,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2CKwIY9s8JBcjFw,Default Response Set,Anonymous,,,,0,1/20/2017 16:09,1/20/2017 16:14,1,1,1,1,1,0,0,41.221,0,,"Seeing as there are are 2 levers that both produce a pencil and both are providing access to the same vending machine, it's rational to assume they are both accessing the same supply of pencils in the machine. That being said, should both levers that return pencils be pulled at the same time, there's a chance that one will not be able to access the supply because the other one is already accessing it.  / It's also possible the machine can only address the input of each lever one at a time. Should 2 of the levers be pulled simultaneously, it's possible the vending machine could have ignored one because it prioritized the other lever, thus neglecting to respond to the lever's stimulus. ",,14.676,14.676,214.246,1,18,1,1,1,1,,1,1,,2,23,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_26nZV00736xPsYt,Default Response Set,Anonymous,,,,0,1/20/2017 16:13,1/20/2017 16:18,1,1,1,1,1,0,0,57.289,0,,,There is a vending machine that dispenses pencils and erasers by pulling 3 colored levers.  Pulling the black or red lever dispenses a pencil.  Pulling the white lever dispenses a pencil and an eraser but the white lever always malfunctions and dispenses a broken pencil along with the eraser it was designed to dispense.  Professor Smith and an administrative assistant took the last two pencils from the machine and a student who needed a pencil was unable to receive one.,5.841,5.841,172.995,1,,30,0,1,1,,1,1,,1,53,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2v8shK4fDeIzVGU,Default Response Set,Anonymous,,,,0,1/20/2017 16:10,1/20/2017 16:21,1,1,1,1,1,5.015,5.015,182.757,1,,,"A vending machine offers erasers and pencil. It is well known that test taking students require pencils. Also, because there are plenty of pencils in the vending machine faculty and staff are allowed to take pencils from vending machine. However, in this story a student desperately needed a pencil for test taking but the machine was out because a faculty and staff member took the last two. Therefore, the vending machine did not have plenty of pencils in order to allow faculty and staff to take pencils.",1.905,152.334,335.968,3,,50,0,1,1,,1,1,,2,35,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1OjINE72vm5rG6e,Default Response Set,Anonymous,,,,0,1/20/2017 16:19,1/20/2017 16:23,1,1,1,1,1,0,0,82.285,0,,,"Two teacher were wanting pencils and pulled the black and red levers.  These were the last pencils in the vending machine.  When a student needed a pencil, the machine was empty of pencils.",6.851,6.851,106.157,1,,1,2,1,1,,1,1,,2,57,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1QfRR8qUCxiUAva,Default Response Set,Anonymous,,,,0,1/20/2017 16:21,1/20/2017 16:27,1,1,1,1,1,2.859,10.842,71.149,3,"If Professor Smith had not taken a pencil from the vending machine, it's likely that the student who desperately needed a pencil, could have gotten one. She would have been able to take her test. ",,,52.893,133.011,144.524,3,18,0,0,1,1,,1,1,,2,59,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3PZk7bUAtHMOI6K,Default Response Set,Anonymous,,,,0,1/20/2017 16:22,1/20/2017 16:27,1,1,1,1,1,0,0,63.978,0,If the professor wouldn't have taken the pencils from the vending machine the student would have had a pencil that theyes desperately needed for a test thry had to do. More than likely since the pencils were taken and the student didn't get one he may have not been able to take the test he needed to take.,,,22.346,22.346,103.694,1,19,0,0,,1,,1,,,2,26,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
