StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Conform_time_First Click,Conform_time_Last Click,Conform_time_Page Submit,Conform_time_Click Count,ProfManip,LeverManip,control,altTime_First Click,altTime_Last Click,altTime_Page Submit,altTime_Click Count,AgentCause,ObjectCause,control1,control2,Sex,Age,Eth,Race,FL_36_DO,FL_38_DO,FL_42_DO,Manipulation_DO
1/31/2019 16:08,1/31/2019 16:11,IP Address,,100,212,TRUE,1/31/2019 16:11,R_2sR9AwOQZs0VX6J,,,,,,,anonymous,EN,Yes,2.772,48.37,49.314,9,,The red lever could have jammed or been painted the wrong color to not give the pencil or the machine could have been stocked wrong,,3.291,71.296,71.667,14,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,28,No,Black or African American,,Agentcause,,LeverManip|altTime
1/31/2019 16:03,1/31/2019 16:12,IP Address,,100,493,TRUE,1/31/2019 16:12,R_20VasROx3JI1FQi,,,,,,,anonymous,EN,Yes,7.349,7.349,12.152,1,,"If the black and red levers only allowed one pencil at a time, between them, to be dispensed, this would have changed things. This would have meant that either Professor Smith or the Administrative Assistant would have not gotten their pencil, and likely the desperate student would have gotten their pencil. More broadly, if the machine was better designed, a surplus of pencils, not broken by erasers, would be present in the machine and likely would cover the three pencils needed by the three different individuals.",,235.373,381.735,389.497,9,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,26,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 16:03,1/31/2019 16:12,IP Address,,100,530,TRUE,1/31/2019 16:12,R_1mfkLIvZO6k8MuE,,,,,,,anonymous,EN,Yes,76.065,90.252,91.067,2,"The professor was prepared and already had a pencil. When the student went to the machine, she got a pencil and was able to write.",,,2.208,126.179,168.262,3,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,41,Yes,White,Objectcause,,,ProfManip|altTime
1/31/2019 16:09,1/31/2019 16:12,IP Address,,100,156,TRUE,1/31/2019 16:12,R_1E58s2aAohgvK3H,,,,,,,anonymous,EN,Yes,0,0,45.436,0,,,"The vending machine ran out of pencils.  The white lever still produces erasers, but the red and black lever produce nothing.",3.147,3.147,57.706,1,,The black lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,43,No,White,,,Objectcause,control|altTime
1/31/2019 16:09,1/31/2019 16:12,IP Address,,100,193,TRUE,1/31/2019 16:12,R_1ruXPjVUCRTLGyA,,,,,,,anonymous,EN,Yes,0,0,57.933,0,,"Since both the red and black lever were pulled at the same time, it is possible that the machine would have malfunctioned. If the machine had not produced a pencil, then it wouldn't have produced a pencil.",,17.113,17.113,74.597,1,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,36,No,"American Indian/Alaskan Native,White",,Objectcause,,LeverManip|altTime
1/31/2019 16:08,1/31/2019 16:13,IP Address,,100,295,TRUE,1/31/2019 16:13,R_3lWAjGHy4X8U0JC,,,,,,,anonymous,EN,Yes,26.681,97.959,110.222,3,"Depends if he really needed the pencil or not. Someone else did need the pencil, but if he did, then he did nothing wrong.",,,68.452,68.452,96.522,1,,The red lever,"The red lever,The black lever",Professor Smith,Female,33,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 16:09,1/31/2019 16:14,IP Address,,100,271,TRUE,1/31/2019 16:14,R_oZF7cgUCj8bEW5j,,,,,,,anonymous,EN,Yes,0,0,89.394,0,Smith could have just brought his own pencil to avoid this entire mess. The vending machine should be reserved for those who need it immediately like students taking a test.,,,44.664,76.496,130.479,2,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,28,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 16:08,1/31/2019 16:14,IP Address,,100,364,TRUE,1/31/2019 16:14,R_3fip9cVLjxKRQ9m,,,,,,,anonymous,EN,Yes,5.704,100.678,102.437,10,Professor Smith should of been prepared for the day by having his pencil and everything he needed.  If he did not take a pencil from the machine the student would of been able to get a pencil.  ,,,24.963,115.458,119.977,4,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,28,No,,Agentcause,,,ProfManip|altTime
1/31/2019 15:56,1/31/2019 16:15,IP Address,,100,1130,TRUE,1/31/2019 16:15,R_2S92nCmSPffRVys,,,,,,,anonymous,EN,Yes,129.475,136.093,137.5,4,,,"The white lever that is supposed to dispense erasers often malfunctions. It often dispenses broken pencils in addition to erasers.  That morning, no one pulled the white lever. Therefore, the vending  machine may have actually run out of pencils.",61.762,369.428,370.229,7,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,59,No,Asian,,,Agentcause,control|altTime
1/31/2019 16:09,1/31/2019 16:16,IP Address,,100,379,TRUE,1/31/2019 16:16,R_2Pj3Dd15fnR66eC,,,,,,,anonymous,EN,Yes,0,0,41.423,0,,,"There is a vending machine for pencils and erasers.  The black and red levers give pencils, while the white gives erasers.  The white lever usually malfunctions and gives an eraser and a broken pencil.  Two people take the last two pencils from the white and black lever leaving a student who really needs one with none.   ",10.059,183.776,229.183,14,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,64,No,White,,,Objectcause,control|altTime
1/31/2019 16:11,1/31/2019 16:16,IP Address,,100,287,TRUE,1/31/2019 16:16,R_1lzrL2yfrwkdI4V,,,,,,,anonymous,EN,Yes,0,0,73.258,0,,"If the lever had not produced a pencil, the student would have been able to get a pencil when he pulled the red lever. ",,22.9,78.369,177.296,2,"The administrative assistant,Professor Smith",,The red lever,"Professor Smith,The administrative assisstant",Female,34,No,Asian,,Agentcause,,LeverManip|altTime
1/31/2019 16:11,1/31/2019 16:16,IP Address,,100,322,TRUE,1/31/2019 16:16,R_3rHswrltOk3jJHS,,,,,,,anonymous,EN,Yes,0,0,33.121,0,,,The vending machine produces pencils and erasers when you pull levers. The white lever always malfunctions. The Professor and Admin Assistant both bulled the red and green levers for the test. They took the last 2 pencils. Two students needed pencils and there were no more in the vending machine.,2.809,2.809,68.161,1,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,35,No,White,,,Objectcause,control|altTime
1/31/2019 16:13,1/31/2019 16:16,IP Address,,100,208,TRUE,1/31/2019 16:16,R_qxBEYSR9gMKFsk1,,,,,,,anonymous,EN,Yes,14.3,66.779,67.858,9,"Professor smith could have asked somebody to borrow a pencil, rather than take a new one.  If the professor hadn't taken a pencil, the student who needed a pencil could have had one. ",,,9.707,46.214,79.29,6,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,35,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 16:12,1/31/2019 16:16,IP Address,,100,263,TRUE,1/31/2019 16:16,R_241nUztSqSNLtcQ,,,,,,,anonymous,EN,Yes,0,0,60.904,0,,"The red lever wasn't the one that was malfunctioning. The white lever was the one that malfunctioned almost always. If the red lever had not produced a pencil for the professor, the student might have had a pencil for the exam. Although this isn't guaranteed because the red level didn't work properly, so in either scenario the student may not have had a pencil. ",,20.456,89.64,121.057,4,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,30,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 16:03,1/31/2019 16:17,IP Address,,100,796,TRUE,1/31/2019 16:17,R_D2bpu6pInsMUyul,,,,,,,anonymous,EN,Yes,0,0,345.199,0,,,There is a vending machine that distributes pencils and erasers. A teacher took them all out and now the students that went to the machine do not have any.,79.764,108.044,151.362,3,Professor Smith,,The white lever,The administrative assisstant,Female,,No,White,,,Agentcause,control|altTime
1/31/2019 16:09,1/31/2019 16:17,IP Address,,100,436,TRUE,1/31/2019 16:17,R_USy0Zr6Zu3JAHi9,,,,,,,anonymous,EN,Yes,15.57,31.063,31.77,5,,If it hadn't then the student would have been able to have a pencil. It would have solved the student's problem.,,1.338,39.164,39.747,4,,The black lever,"The red lever,The black lever",Professor Smith,Female,28,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 16:12,1/31/2019 16:17,IP Address,,100,285,TRUE,1/31/2019 16:17,R_3nqJ6pGT0iR56DM,,,,,,,anonymous,EN,Yes,0.889,58.741,63.188,8,,,"A teacher and an administrator were working in a school. They both needed a pencil, so they went to a vending machine to get some. They took the last pencils in the machine. There was a student that needed a pencil, but there were none left.",38.566,38.566,131.364,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,39,No,White,,,Agentcause,control|altTime
1/31/2019 16:11,1/31/2019 16:17,IP Address,,100,356,TRUE,1/31/2019 16:17,R_blQ3wTvqaWRERKp,,,,,,,anonymous,EN,Yes,0,0,127.889,0,If the professor hadn't taken a pencil there might have been one for the student.  ,,,148.081,148.081,166.725,1,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,41,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 16:12,1/31/2019 16:17,IP Address,,100,309,TRUE,1/31/2019 16:17,R_3hzlIsHD5zO0zq4,,,,,,,anonymous,EN,Yes,0,0,58.801,0,"Someone could have offered Prof Smith a pencil as they saw him heading toward the machine. He could have remembered some from home or a store before work.   If he hadn't taken a pencil, the student most likely would have gotten the pencil he needed for the exam.  Maybe Prof Smith is his professor. Perhaps, when the student gets to class, Prof Smith empathizes with the student since he was just in his situation.",,,13.649,160.099,161.467,5,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,38,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:14,1/31/2019 16:17,IP Address,,100,175,TRUE,1/31/2019 16:17,R_1Nm5HwYkMQQ9UoY,,,,,,,anonymous,EN,Yes,0,0,55.977,0,Then the student would have got a much needed pencil. Professor Smith could have shared a pencil with another Professor.,,,15.685,15.685,68.163,1,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,30,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:12,1/31/2019 16:17,IP Address,,100,321,TRUE,1/31/2019 16:17,R_u1XylRVlkapdzqx,,,,,,,anonymous,EN,Yes,34.665,77.742,78.088,9,,,There was vending machine that had pencil and markers. There were only 2 pencils left in the vending machine and two people got them. A student desperately needed a pencil for her test when she went to get one from the vending machine there wasn't one.,8.192,171.384,172.042,4,,The red lever,The white lever,Professor Smith,Female,28,No,White,,,Objectcause,control|altTime
1/31/2019 16:14,1/31/2019 16:17,IP Address,,100,211,TRUE,1/31/2019 16:17,R_29t3uUJDNYJBySP,,,,,,,anonymous,EN,Yes,0,0,32.568,0,,,"There was a vending machine dispensing pencils and erasers. There is usually plenty of pencils available, but the last two pencils were taken by the faculty staff and a student was unable to get a pencil.",61.901,121.61,131.445,5,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,28,No,Asian,,,Agentcause,control|altTime
1/31/2019 16:15,1/31/2019 16:18,IP Address,,100,135,TRUE,1/31/2019 16:18,R_p425B8mfDEzJfxv,,,,,,,anonymous,EN,Yes,0,0,44.587,0,He could have either borrowed a pencil from a colleague or brought his own pencil so that he would not have had to take one from the vending machine.,,,11.489,11.489,46.555,1,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,23,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:15,1/31/2019 16:18,IP Address,,100,179,TRUE,1/31/2019 16:18,R_3HAeooxrRE6oFeK,,,,,,,anonymous,EN,Yes,11.823,45.422,46.9,8,,If the red lever was not allowed to dispense the last pencil.  If the red lever was only to be used by students.,,16.07,58.89,59.952,4,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,53,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 16:17,1/31/2019 16:20,IP Address,,100,193,TRUE,1/31/2019 16:20,R_1eJDAV3SNkqvKsO,,,,,,,anonymous,EN,Yes,39.128,39.128,40.151,1,,"The pencils could have already been out of stock when the red lever was pulled. The electricity could have been out and the machine might not have worked at all. The lever could have been stuck. If the red lever did not produce a pencil, either another lever would have been pulled and tried, or they would have had to get the pencil from another department.",,14.31,107.55,108.239,2,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,34,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 16:18,1/31/2019 16:20,IP Address,,100,152,TRUE,1/31/2019 16:20,R_1IA6TgQROaHQJso,,,,,,,anonymous,EN,Yes,0,0,34.43,0,,,"There is a vending machine that has different supplies etc., 2 professor both needed pencils and went to the vending machine and get the last 2 pencils. Shortly after a student came and needed a pencil to find out they was sold out. ",7.015,67.378,68.817,3,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,24,No,Black or African American,,,Agentcause,control|altTime
1/31/2019 16:18,1/31/2019 16:21,IP Address,,100,142,TRUE,1/31/2019 16:21,R_yQOOUKi3P8OrOp3,,,,,,,anonymous,EN,Yes,0,0,56.108,0,"He could have brought a pencil from his office.  If he had not taken a pencil, there would still be one in the machine for the student.",,,10.055,10.055,41.19,1,,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,32,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 16:15,1/31/2019 16:21,IP Address,,100,389,TRUE,1/31/2019 16:21,R_vABUeJak83ixutH,,,,,,,anonymous,EN,Yes,0,0,63.518,0,,,"There is a vending machine for dispensing pencils and erasers in the philosophy department of a small university. The pencils are dispensed by pressing either a black or a red lever. The erasers are dispensed by pressing a white lever; however, the white lever almost always malfunctions and dispenses both an eraser and a broken pencil. One day a rather new professor and an administrative assistant went to the machine for pencils. Each pressed an appropriate lever and each received a pencil. These were the last two pencils in the machine. A student, who was getting ready to take a test then came to the machine to get a pencil and found there were none.",4.222,4.222,199.17,1,,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,61,No,White,,,Objectcause,control|altTime
1/31/2019 16:16,1/31/2019 16:22,IP Address,,100,323,TRUE,1/31/2019 16:22,R_2qlckkrXGskmKE5,,,,,,,anonymous,EN,Yes,33.586,63.089,64.286,2,,,There is a vending machine of pencils and erasers. A teacher and his a assistant took the last pencils just before a student needed them ,8.245,8.245,64.977,1,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,33,No,White,,,Agentcause,control|altTime
1/31/2019 16:15,1/31/2019 16:22,IP Address,,100,395,TRUE,1/31/2019 16:22,R_3NLmcjb3BgilOrk,,,,,,,anonymous,EN,Yes,95.795,116.849,125.365,2,,One way the red lever could have failed to produce a pencil is if there were no pencils in the machine. This could have occurred if enough people used the white lever to cause all the pencils to break.,,4.418,167.287,179.399,6,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,28,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 16:19,1/31/2019 16:22,IP Address,,100,213,TRUE,1/31/2019 16:22,R_w7ZrkGeATjLek0N,,,,,,,anonymous,EN,Yes,0,0,62.261,0,,,A vending machine at a college dispenses pencils and erasers.  Two people get the last two pencils.  A third person needs a pencil and the machine is out.,4.594,4.594,57.986,1,,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,41,No,White,,,Objectcause,control|altTime
1/31/2019 16:18,1/31/2019 16:22,IP Address,,100,235,TRUE,1/31/2019 16:22,R_1nUs2qkaNag9dkJ,,,,,,,anonymous,EN,Yes,6.236,88.651,92.492,37,,,There is a vending machine that dispenses pencils and erasers. One lever always malfunctions and gives an eraser and breaks a pencil. ,1.881,70.197,75.283,7,,The red lever,"The red lever,The white lever","Professor Smith,The administrative assisstant",Male,42,No,White,,,Objectcause,control|altTime
1/31/2019 16:19,1/31/2019 16:23,IP Address,,100,220,TRUE,1/31/2019 16:23,R_cAcs33bm8sY9UPL,,,,,,,anonymous,EN,Yes,3.352,49.382,50.596,5,"The administrative assistant and the professor could have shared one pencil so there was one left for the student. If the professor did not take the pencil from the machine, the student's need would have been met.",,,13.903,59.093,106.451,3,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,32,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:17,1/31/2019 16:23,IP Address,,100,323,TRUE,1/31/2019 16:23,R_2CTZ1Eu8j3IDWOS,,,,,,,anonymous,EN,Yes,0,0,92.695,0,"Professor Smith could have already had a pencil, or he could have shared the pencil with the associate. That way one pencil would have been left. If he had not taken the pencil, the student that was next would have a pencil. ",,,24.864,24.864,113.278,1,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,62,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 16:20,1/31/2019 16:23,IP Address,,100,169,TRUE,1/31/2019 16:23,R_1KebFJo3fzTj9HC,,,,,,,anonymous,EN,Yes,47.028,47.028,61.862,1,,,The vending machine dispenses pencils to staff and when they pull the levers the pencils and erasers come out depending on which is pulled. One frequently malfunctions and on one day the pencils ran out and a student needed one.,7.149,54.952,55.392,3,"The administrative assistant,Professor Smith",,"The red lever,The white lever","Professor Smith,The administrative assisstant",Male,24,Yes,White,,,Agentcause,control|altTime
1/31/2019 16:20,1/31/2019 16:23,IP Address,,100,175,TRUE,1/31/2019 16:23,R_1louDqtOguo22k6,,,,,,,anonymous,EN,Yes,18.375,30.863,47.327,2,,,"It sounds like people had used the machines resources and that it had nothing to do with the lever that breaks the pencil in the process.  It made it so some students were not able to get a pencil from the machine, not from the levers but from the inventory.",1.028,1.028,62.458,1,,"The black lever,The red lever","The red lever,The black lever,The white lever","Professor Smith,The administrative assisstant",Male,32,No,White,,,Objectcause,control|altTime
1/31/2019 16:14,1/31/2019 16:24,IP Address,,100,549,TRUE,1/31/2019 16:24,R_CglY1Ea7wzBjtxn,,,,,,,anonymous,EN,Yes,3.015,3.015,83.326,1,,,"The story is about a vending machine that dispenses and keeps track of supplies useful for work. However, there is a certain white lever that malfunctions often but breaks a pencil. This is bad because at the end of the story a student needs a pencil but there are no pencils in the machine.",2.875,357.172,359.507,9,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,27,Yes,"White,More than one Race",,,Agentcause,control|altTime
1/31/2019 16:19,1/31/2019 16:24,IP Address,,100,343,TRUE,1/31/2019 16:24,R_1jOslmNGh3qwBu4,,,,,,,anonymous,EN,Yes,0,0,96.775,0,,"The person could have pressed a white lever, breaking one of the pencils, because he also needed an eraser.   This would have broken one of the two pencils.",,31.036,96.5,117.452,3,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,67,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 16:10,1/31/2019 16:25,IP Address,,100,877,TRUE,1/31/2019 16:25,R_2RWCOXo8iLmhVyL,,,,,,,anonymous,EN,Yes,419.754,421.404,455.585,4,Professor Smith could have simply chosen to not take a pencil from the machine and then the student that desperately needed the pencil for the test would have been able to have that pencil. This would have caused little to no issues for Smith but would have been a great benefit to the student.,,,13.657,13.657,65.577,1,The administrative assistant,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,26,Yes,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:19,1/31/2019 16:26,IP Address,,100,428,TRUE,1/31/2019 16:26,R_3HzEhJKNKkXq8al,,,,,,,anonymous,EN,Yes,0,0,52.279,0,"If the two members of the faculty/staff did not take pencils, the student would have been able to get a pencil from the vending machine.  It is unknown how the student was able to take her test without receiving a pencil from the vending machine.  The two university employees should have recognized that the pencil vending machine is valued resource for the students.  The benefit of the vending machine for an unprepared student is much greater than for the unprepared teacher.",,,3.999,279.669,287.955,20,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,30,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:22,1/31/2019 16:26,IP Address,,100,218,TRUE,1/31/2019 16:26,R_2QtEDmwAx8UA6Mk,,,,,,,anonymous,EN,Yes,11.416,63.881,64.679,16,,"If the red level hadn’t produced a pencil like it’s supposed to, there would be an extra pencil left in the machine for the student who needed on for his/her test. If the red lever didn’t work properly, then it probably wouldn’t produce any pencil.",,7.635,67.224,103.366,8,"The administrative assistant,Professor Smith",,The red lever,"Professor Smith,The administrative assisstant",Female,25,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 16:23,1/31/2019 16:26,IP Address,,100,150,TRUE,1/31/2019 16:26,R_1PedyPU0PZ0quNO,,,,,,,anonymous,EN,Yes,0,0,50.529,0,,,A vending machine gives out pencils and erasers via various colored levels.  The white one often breaks pencils.  Both faculty and students can take pencils from the machine.,2.561,48.458,54.237,2,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,58,No,White,,,Objectcause,control|altTime
1/31/2019 16:22,1/31/2019 16:26,IP Address,,100,238,TRUE,1/31/2019 16:26,R_r2ZfifSHCPu7HH3,,,,,,,anonymous,EN,Yes,0,0,50.372,0,"If Professor Smith did not take a pencil from the vending machine, he could have shared the pencil with the other person getting one at that time. Then the student that came afterwards to get a pencil for an exam would have had a pencil to use. But then that student would have used the last pencil and whatever person that came after them would be in the same situation- pencil-less.",,,11.634,11.634,92.091,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,36,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:21,1/31/2019 16:26,IP Address,,100,287,TRUE,1/31/2019 16:26,R_3ikGFGHa5ldufuX,,,,,,,anonymous,EN,Yes,0,0,37.768,0,"If the Professor did not take a pencil, there would have been one left for the student to take. If the white lever had not malfunctioned in previous times (with other students and Professors), there may have been some unbroken pencils left for the student.",,,13.724,167.257,177.779,7,,The black lever,"The red lever,The black lever",Professor Smith,Female,27,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 16:24,1/31/2019 16:26,IP Address,,100,144,TRUE,1/31/2019 16:26,R_1JIU7RxD7Wg2G06,,,,,,,anonymous,EN,Yes,0,0,40.006,0,,"If the red lever didn't produce a pencil, then a pencil would be left for the student when they pulled the correct lever.",,23.747,23.747,45.72,1,,The red lever,"The red lever,The black lever,The white lever","Professor Smith,The administrative assisstant",Female,61,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 16:20,1/31/2019 16:26,IP Address,,100,357,TRUE,1/31/2019 16:26,R_2q4LFGsGn3xjjnq,,,,,,,anonymous,EN,Yes,31.024,78.145,78.76,5,,,The University bought a vending machine to dispense pencils and erasers.  A student comes to vending machine and needs a pencil but there are none left.,100.747,138.134,161.372,4,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,54,No,White,,,Agentcause,control|altTime
1/31/2019 16:23,1/31/2019 16:27,IP Address,,100,238,TRUE,1/31/2019 16:27,R_1Q6ejkDJrAknjBJ,,,,,,,anonymous,EN,Yes,59.27,85.24,86.382,2, The professor should have supplies that he can use. The student who needed the pencil for class would be able to take his test. ,,,9.701,9.701,81.022,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,59,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:22,1/31/2019 16:27,IP Address,,100,312,TRUE,1/31/2019 16:27,R_2D1adcNxF5UxxvW,,,,,,,anonymous,EN,Yes,1.059,52.194,53.381,71,,,"A vending machine was placed with office supplies to track . They have three levers one red ,one black, and one white . The black and red gives pencils . The white give both erasers and pencil it it always malfunctions.",2.967,112.568,114.701,6,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,21,No,Black or African American,,,Objectcause,control|altTime
1/31/2019 16:23,1/31/2019 16:27,IP Address,,100,241,TRUE,1/31/2019 16:27,R_x4mk6DRblJok0Xn,,,,,,,anonymous,EN,Yes,0,0,53.813,0,"If Professor Smith had not taken a pencil, the student who needed a pencil would probably get one.   However, if the maching malfunctioned, the student may not have gotten a pencil after all.",,,13.421,13.421,93.004,1,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,72,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:25,1/31/2019 16:27,IP Address,,100,145,TRUE,1/31/2019 16:27,R_1rGMKhrUnpQFcLW,,,,,,,anonymous,EN,Yes,7.196,45.839,46.826,13,,,"Professor Smith and a secretary go up to the vending machine with pencils and erasers. The secretary pulled the black lever and got a pencil, which is good. Smith pulled the red lever and got a pencil, which is good. They were the last two pencils, so when a student came to get one, there were no more, which is not good. Nothing happened with the white one if I recall correctly.",0,0,63.669,0,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,32,No,White,,,Agentcause,control|altTime
1/31/2019 16:26,1/31/2019 16:28,IP Address,,100,85,TRUE,1/31/2019 16:28,R_33jWyLaHqr9B0qx,,,,,,,anonymous,EN,Yes,22.606,22.606,24.413,1,Maybe the student could have had access to the pencil that he needed and he would not have had any issues.  I think the professor should have his own pencils since he makes lots of money. ,,,1.321,23.101,34.9,3,Professor Smith,,The white lever,Professor Smith,Male,30,Yes,Asian,Agentcause,,,ProfManip|altTime
1/31/2019 16:23,1/31/2019 16:28,IP Address,,100,253,TRUE,1/31/2019 16:28,R_3oNiwRkQuannceP,,,,,,,anonymous,EN,Yes,2.84,10.911,49.968,2,,"If the red level had not produced a pencil, the student probably would have gotten it. However, that level doesn't malfunction like the white level.",,46.451,111.958,120.365,5,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",,,,,,Agentcause,,LeverManip|altTime
1/31/2019 16:24,1/31/2019 16:29,IP Address,,100,277,TRUE,1/31/2019 16:29,R_YSSKJfgtHy25K2R,,,,,,,anonymous,EN,Yes,28.701,46.414,51.46,3,,If the red lever had not produced a pencil then there may have been a pencil in the machine when the student needed one. This would have been good for the student. ,,30.802,30.829,117.83,2,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,37,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 16:20,1/31/2019 16:29,IP Address,,100,520,TRUE,1/31/2019 16:29,R_1QU2FycK6eY7gbL,,,,,,,anonymous,EN,Yes,0,0,97.153,0,"If the assistant had needed a pencil and eraser and pulled both lever then the professor nor the student would have had a pencil.  In the original scenario, if the professor wouldn't have taken the last pencil then the student would have one.",,,15.757,290.015,313.336,12,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,36,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:26,1/31/2019 16:29,IP Address,,100,196,TRUE,1/31/2019 16:29,R_25MZCvfXvD9v2bS,,,,,,,anonymous,EN,Yes,0.99,33.711,66.798,2,,"It sounds like the machine was nearly out of pencils, so I would imagine the red lever might not have functioned if the machine ran out.  Also, it is mechanical, so it could have an error just like any other part on the machine.",,4.592,4.592,75.006,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,33,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 16:26,1/31/2019 16:30,IP Address,,100,280,TRUE,1/31/2019 16:30,R_2Vr9FcqB0pb7whw,,,,,,,anonymous,EN,Yes,3.904,49.432,51.618,13,,"If the red lever had not released a pencil, there still would've been one left for the student that needed one. If the red lever malfunctioned, maybe it would've released an eraser instead.",,31.272,31.272,147.38,1,,The red lever,"The red lever,The black lever,The white lever","Professor Smith,The administrative assisstant",Female,42,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 16:27,1/31/2019 16:30,IP Address,,100,192,TRUE,1/31/2019 16:30,R_2y89hAfVbGbiLHe,,,,,,,anonymous,EN,Yes,28.01,41.942,44.561,2,,,,16.648,58.841,63.699,18,Professor Smith,,The red lever,"Professor Smith,The administrative assisstant",Female,,No,Black or African American,Agentcause,,,ProfManip|altTime
