ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,ProfManip,LeverManip,altTime_1,altTime_2,altTime_3,altTime_4,outcomeChange,Object_cause_8,Agent_cause_8,control1_1,control1_2,control1_3,control2_1,control2_2,control2_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BL-Manipulation,DO-BL-CausationQuestions,DO-Q-Conform,LocationLatitude,LocationLongitude,LocationAccuracy
R_2E5D6uk4DyJAvyl,Default Response Set,Anonymous,,,,0,1/19/2017 17:07,1/19/2017 17:11,1,1,1,1,1,21.487,30.616,71.957,3,"Professor Smith needed a pencil and got a pencil.  If he had needed an eraser the situation would have ended the same for the student because the machine would have been out of pencils.  Even if the student had gotten a pencil, someone would have been next any way.",,21.347,21.347,85.191,1,17,0,0,1,1,,1,1,,1,36,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_27kAkO1XVtkBuk1,Default Response Set,Anonymous,,,,0,1/19/2017 17:07,1/19/2017 17:11,1,1,1,1,1,0,0,70.373,0,,All pencils could be gone; therefore the red lever would not produce one when pulled.  Nothing would have happened if the red lever were pulled.,1.811,1.811,61.008,1,16,0,40,1,1,,1,1,,1,34,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1HeNBmMPnbieTkA,Default Response Set,Anonymous,,,,0,1/19/2017 17:07,1/19/2017 17:11,1,1,1,1,1,0,0,60.753,0,,The red lever could have malfunctioned when pulled at the same time as the black lever. This could have occurred if both had been pulled simultaneously and the machine only registered one of them as pulled as a result. ,17.613,82.24,84.906,3,18,0,0,1,1,,1,1,,2,42,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_RnoS6Z1V9kXQkjn,Default Response Set,Anonymous,,,,0,1/19/2017 17:12,1/19/2017 17:14,1,1,1,1,1,0,0,34.974,0,If he would not have taken one there would have been some left.  If he did not take any there would be some for the students.,,1.161,1.161,36.758,1,17,0,0,,,1,1,,,1,33,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3hFRIik5xRv61sv,Default Response Set,Anonymous,,,,0,1/19/2017 17:07,1/19/2017 17:15,1,1,1,1,1,3.193,9.137,117.519,2,,"The red lever could have failed to produce a pencil from the machine if a mechanism inside the machine that was connected to the red level had broken. It could have also failed if the lever itself became stuck and could not be pulled. If the red lever had not produced a pencil, Prof Smith might have tried the black lever and still gotten the pencil, or he could have given up and there would have been a pencil left for the student to get if she had tried the black lever when she showed up.",1.513,183.368,185.134,4,17,1,30,1,1,,1,1,,2,33,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3oN1fiUserQnJCH,Default Response Set,Anonymous,,,,0,1/19/2017 17:12,1/19/2017 17:16,1,1,1,1,1,0,0,71.733,0,"Well, Professor Smith could have decided not to take a pencil from the machine. If he didn't take the pencil then it is likely that the girl that desperately needed one would have ended up with one, if, of course, the pencil didn't break from pulling the white lever.",,13.962,96.504,103.189,4,17,100,77,1,1,,1,1,,1,30,2,1,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1OAW9q2qcxoiSRs,Default Response Set,Anonymous,,,,0,1/19/2017 17:14,1/19/2017 17:17,1,1,1,1,1,0,0,51.14,0,"If Professor Smith chose not to take a pencil from the vending machine, he would not have one and there would be one left for the next person. ",,2.12,2.12,45.779,1,18,10,40,1,1,1,1,1,,2,30,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1M3US90KgzdFq41,Default Response Set,Anonymous,,,,0,1/19/2017 17:13,1/19/2017 17:17,1,1,1,1,1,0,0,45.612,0,,The red lever could have not functioned if the professor chose the white lever in addition to the black lever. If the red lever had not produced a pencil it would not have followed the pattern that was explained though. ,32.616,32.616,115.071,1,18,50,1,1,1,,1,1,,2,31,1,,,,,,1,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_302EzHHp2kJTwzw,Default Response Set,Anonymous,,,,0,1/19/2017 17:11,1/19/2017 17:20,1,1,1,1,1,0,0,102.287,0,"If the Professor would not have taken the pencil, the student would have been able to pull the a red or black lever to retrieve the pencil.  Professor Smith however does have important work to do including running an entire classroom of students so he really needed the pencil more than the student.  It is the student's responsibility to come prepared to school therefore, it is her fault that she is left without a pencil, not the professor's.",,22.821,22.821,186.956,1,17,3,20,1,1,,1,1,,2,34,1,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3kfc18P0vwryKSB,Default Response Set,Anonymous,,,,0,1/19/2017 17:14,1/19/2017 17:20,1,1,1,1,1,0,0,53.613,0,,The pencil could have broken and gotten stuck in the machine.  Then no one would have been able to use it.  No more pencils could come out with the broken one jammed inthere.  ,1.906,2.903,81.229,2,16,6,79,1,1,,1,1,,1,33,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1qUjU2oMJnljrkJ,Default Response Set,Anonymous,,,,0,1/19/2017 17:19,1/19/2017 17:23,1,1,1,1,1,0,0,55.422,0,,The red lever could have malfunctioned and not produced a pencil. This would mean that there would be one left for the next student who desperately needed the pencil.,51.456,108.759,112.617,3,18,1,100,1,1,,1,1,,2,31,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1BL6Zm5I9Aso665,Default Response Set,Anonymous,,,,0,1/19/2017 17:27,1/19/2017 17:31,1,1,1,1,1,0,0,40.925,0,"If Professor Smith had sent the assistant to retrieve a pencil for him, rather than go with the assistant and obtained two pencils between them, there would have been one pencil remaining for the student. If Professor Smith had not taken a pencil, the student who needed a pencil for the test would have been able obtain the needed pencil.",,15.25,15.25,107.521,1,19,,40,1,1,,1,1,,2,25,2,,1,,,1,1,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3dWmHCYUiVGyFUQ,Default Response Set,Anonymous,,,,0,1/19/2017 17:29,1/19/2017 17:34,1,1,1,1,1,0,0,45.544,0,Then the next student would have had a pencil to use. ,,30.939,87.586,114.747,2,18,4,0,1,1,,1,1,,2,33,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3qrfZy1mq6T5XMe,Default Response Set,Anonymous,,,,0,1/19/2017 17:34,1/19/2017 17:36,1,1,1,1,1,0.882,0.882,1.065,1,,It would have been broken and needed repairs.,0.726,97.65,107.726,3,17,38,0,1,,,1,,,1,27,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_12sVqBecAdeI1eo,Default Response Set,Anonymous,,,,0,1/19/2017 17:32,1/19/2017 17:39,1,1,1,1,1,0,0,93.053,0,"The only thing that could have gone differently is that he not take the pencil and the student would have one available. That doesn't mean that someone wouldn't have come by to get an eraser and break it though. Why a student at a university that is going to class to take a test without a pencil is beyond me though. The only alternative outcome is that someone else would get the pencil, or either break it before the student got it.",,50.454,123.765,178.467,3,18,0,0,1,1,,1,1,,1,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_0ffM3eN6dBL4N8J,Default Response Set,Anonymous,,,,0,1/19/2017 17:36,1/19/2017 17:40,1,1,1,1,1,2.348,2.348,52.172,1,,If the white lever was pulled then the pencil would have been dispensed and broken. There would not be any more pencils in the machine to dispense. If that was the case then the red lever would not product a pencil when used. If the red lever did not produce a pencil then the person pulling the lever would have to look elsewhere for a pencil.,2.942,120.01,121.856,5,19,100,100,1,1,,1,1,,1,29,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1ruoApryRnkCWsU,Default Response Set,Anonymous,,,,0,1/19/2017 17:36,1/19/2017 17:42,1,1,1,1,1,0,0,134.758,0,,the vending machine being mainly used only for students and by teacher only in case of emergency. or constantly stock up the pencils,23.288,65.6,77.422,3,19,1,1,1,1,,1,1,,1,,2,,,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_6lElBbGMiCDG1e9,Default Response Set,Anonymous,,,,0,1/19/2017 17:50,1/19/2017 17:53,1,1,1,1,1,0,0,34.888,0,"He could have asked a colleague to borrow a pencil, or checked the offices. If he had not taken a pencil, then the unprepared student would have been able to get one and thus avoided panic and stress. ",,10.395,27.377,65.895,2,18,22,79,1,1,,1,1,,2,24,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3kaz9xnn1Sgw0Ln,Default Response Set,Anonymous,,,,0,1/19/2017 17:53,1/19/2017 17:55,1,1,1,1,1,0,0,23.895,0,"If he decided to pull the white lever things would have ended differently. If this were to have happened, the vending machine may very have been fixed ahead of time.",,1.081,7.831,71.705,3,18,19,21,1,1,,1,,,1,23,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_9oXYMelzU9kIqrv,Default Response Set,Anonymous,,,,0,1/19/2017 18:29,1/19/2017 18:34,1,1,1,1,1,0,0,105.843,0,,There could have been some mechanism inside the machine that had broken before this particular incident. The machine could have overloaded with requests from having two levers pulled at once and could have produced either no pencil or one pencil. ,12.783,100.403,101.594,4,18,0,25,1,1,,1,1,,2,32,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
